lmr_id,fy_qtr,cat_type,category,subcategory,netsales,litres,fyr,qtr,end_qtr,end_qtr_dt,cyr,season,start_qtr_dt
3987,FY2017Q1,Wine,Germany Wine,Germany White Wine,1269606,92766,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
3988,FY2017Q2,Wine,Germany Wine,Germany White Wine,1283918,93966,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
3989,FY2017Q3,Wine,Germany Wine,Germany White Wine,1548066,111374,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
3992,FY2017Q1,Wine,Greece Wine,Greece Fruit and Dessert Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
3993,FY2017Q2,Wine,Greece Wine,Greece Fruit and Dessert Wine,0,0,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
3994,FY2017Q3,Wine,Greece Wine,Greece Fruit and Dessert Wine,0,0,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
3997,FY2017Q1,Wine,Greece Wine,Greece Red Wine,123077,10220,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
3998,FY2017Q2,Wine,Greece Wine,Greece Red Wine,101236,8598,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
3999,FY2017Q3,Wine,Greece Wine,Greece Red Wine,123888,10210,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4002,FY2017Q1,Wine,Greece Wine,Greece Rose Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4003,FY2017Q2,Wine,Greece Wine,Greece Rose Wine,0,0,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4004,FY2017Q3,Wine,Greece Wine,Greece Rose Wine,0,0,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4007,FY2017Q1,Wine,Greece Wine,Greece White Wine,123766,11233,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4008,FY2017Q2,Wine,Greece Wine,Greece White Wine,114063,10198,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4009,FY2017Q3,Wine,Greece Wine,Greece White Wine,97052,8406,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4012,FY2017Q1,Wine,Hungary Wine,Hungary Fruit and Dessert Wine,13201,250,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4013,FY2017Q2,Wine,Hungary Wine,Hungary Fruit and Dessert Wine,14326,272,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4014,FY2017Q3,Wine,Hungary Wine,Hungary Fruit and Dessert Wine,37439,723,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4017,FY2017Q1,Wine,Hungary Wine,Hungary Red Wine,30538,2350,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4018,FY2017Q2,Wine,Hungary Wine,Hungary Red Wine,28452,2247,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4019,FY2017Q3,Wine,Hungary Wine,Hungary Red Wine,40754,3352,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4022,FY2017Q1,Wine,Hungary Wine,Hungary Sparkling Wine,65079,5378,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4023,FY2017Q2,Wine,Hungary Wine,Hungary Sparkling Wine,51502,4300,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4024,FY2017Q3,Wine,Hungary Wine,Hungary Sparkling Wine,97932,8119,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4027,FY2017Q1,Wine,Hungary Wine,Hungary White Wine,148235,13886,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4028,FY2017Q2,Wine,Hungary Wine,Hungary White Wine,143782,14437,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4029,FY2017Q3,Wine,Hungary Wine,Hungary White Wine,135977,12770,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4032,FY2017Q1,Wine,Israel Wine,Israel Red Wine,26229,1398,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4033,FY2017Q2,Wine,Israel Wine,Israel Red Wine,34165,1822,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4034,FY2017Q3,Wine,Israel Wine,Israel Red Wine,35937,1915,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4037,FY2017Q1,Wine,Israel Wine,Israel Rose Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4038,FY2017Q2,Wine,Israel Wine,Israel Rose Wine,4787,274,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4039,FY2017Q3,Wine,Israel Wine,Israel Rose Wine,1661,95,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4042,FY2017Q1,Wine,Israel Wine,Israel White Wine,23062,1252,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4043,FY2017Q2,Wine,Israel Wine,Israel White Wine,14432,785,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4044,FY2017Q3,Wine,Israel Wine,Israel White Wine,16170,880,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4047,FY2017Q1,Wine,Italy Wine,Italy Fruit and Dessert Wine,5888,74,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4048,FY2017Q2,Wine,Italy Wine,Italy Fruit and Dessert Wine,5918,101,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4049,FY2017Q3,Wine,Italy Wine,Italy Fruit and Dessert Wine,12026,174,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4052,FY2017Q1,Wine,Italy Wine,Italy Red Wine,10063102,578763,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4053,FY2017Q2,Wine,Italy Wine,Italy Red Wine,9869785,575903,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4054,FY2017Q3,Wine,Italy Wine,Italy Red Wine,14441022,778073,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4057,FY2017Q1,Wine,Italy Wine,Italy Rose Wine,193735,10810,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4058,FY2017Q2,Wine,Italy Wine,Italy Rose Wine,335494,18874,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4059,FY2017Q3,Wine,Italy Wine,Italy Rose Wine,211995,12186,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4062,FY2017Q1,Wine,Italy Wine,Italy Sparkling Wine,1333002,79019,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4063,FY2017Q2,Wine,Italy Wine,Italy Sparkling Wine,1298168,74574,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4064,FY2017Q3,Wine,Italy Wine,Italy Sparkling Wine,1868473,110922,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4067,FY2017Q1,Wine,Italy Wine,Italy White Wine,5006143,384351,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4068,FY2017Q2,Wine,Italy Wine,Italy White Wine,5359755,414091,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4069,FY2017Q3,Wine,Italy Wine,Italy White Wine,4739567,356682,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4072,FY2017Q1,Wine,Italy Wine,Prosecco Wine,2892385,158715,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4073,FY2017Q2,Wine,Italy Wine,Prosecco Wine,3206284,173672,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4074,FY2017Q3,Wine,Italy Wine,Prosecco Wine,5015078,271898,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4077,FY2017Q1,Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4078,FY2017Q2,Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,0,0,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4079,FY2017Q3,Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,0,0,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4082,FY2017Q1,Wine,New Zealand Wine,New Zealand Red Wine,662592,29936,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4083,FY2017Q2,Wine,New Zealand Wine,New Zealand Red Wine,740502,34709,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4084,FY2017Q3,Wine,New Zealand Wine,New Zealand Red Wine,951546,45506,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4087,FY2017Q1,Wine,New Zealand Wine,New Zealand Rose Wine,131285,7106,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4088,FY2017Q2,Wine,New Zealand Wine,New Zealand Rose Wine,58768,3216,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4089,FY2017Q3,Wine,New Zealand Wine,New Zealand Rose Wine,8480,462,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4092,FY2017Q1,Wine,New Zealand Wine,New Zealand Sparkling Wine,147755,6923,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4093,FY2017Q2,Wine,New Zealand Wine,New Zealand Sparkling Wine,142090,6502,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4094,FY2017Q3,Wine,New Zealand Wine,New Zealand Sparkling Wine,182679,8629,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4097,FY2017Q1,Wine,New Zealand Wine,New Zealand White Wine,9893920,556128,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4098,FY2017Q2,Wine,New Zealand Wine,New Zealand White Wine,10608575,605324,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4099,FY2017Q3,Wine,New Zealand Wine,New Zealand White Wine,10992417,623314,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4102,FY2017Q1,Wine,Other Country Wine,Other Country Fruit and Dessert Wine,186836,12683,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4103,FY2017Q2,Wine,Other Country Wine,Other Country Fruit and Dessert Wine,182198,12958,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4104,FY2017Q3,Wine,Other Country Wine,Other Country Fruit and Dessert Wine,208573,14473,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4107,FY2017Q1,Wine,Other Country Wine,Other Country Red Wine,70246,3657,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4108,FY2017Q2,Wine,Other Country Wine,Other Country Red Wine,74826,4082,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4109,FY2017Q3,Wine,Other Country Wine,Other Country Red Wine,100103,5584,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4112,FY2017Q1,Wine,Other Country Wine,Other Country Rose Wine,6660,270,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4113,FY2017Q2,Wine,Other Country Wine,Other Country Rose Wine,2888,122,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4114,FY2017Q3,Wine,Other Country Wine,Other Country Rose Wine,1722,81,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4117,FY2017Q1,Wine,Other Country Wine,Other Country Sparkling Wine,3378,110,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4118,FY2017Q2,Wine,Other Country Wine,Other Country Sparkling Wine,6414,191,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4119,FY2017Q3,Wine,Other Country Wine,Other Country Sparkling Wine,5443,250,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4122,FY2017Q1,Wine,Other Country Wine,Other Country White Wine,31261,1880,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4123,FY2017Q2,Wine,Other Country Wine,Other Country White Wine,30768,1904,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4124,FY2017Q3,Wine,Other Country Wine,Other Country White Wine,27240,1706,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4127,FY2017Q1,Wine,Other Style Wine,Aperitif And Flavoured Wine,175786,13053,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4128,FY2017Q2,Wine,Other Style Wine,Aperitif And Flavoured Wine,206377,17311,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4129,FY2017Q3,Wine,Other Style Wine,Aperitif And Flavoured Wine,212550,15171,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4132,FY2017Q1,Wine,Other Style Wine,Mead,9705,464,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4133,FY2017Q2,Wine,Other Style Wine,Mead,8200,341,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4134,FY2017Q3,Wine,Other Style Wine,Mead,13874,479,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4137,FY2017Q1,Wine,Other Style Wine,Rice Wine,59687,3687,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4138,FY2017Q2,Wine,Other Style Wine,Rice Wine,45773,3717,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4139,FY2017Q3,Wine,Other Style Wine,Rice Wine,61148,4014,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4142,FY2017Q1,Wine,Portugal Wine,Portugal Fruit and Dessert Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4143,FY2017Q2,Wine,Portugal Wine,Portugal Fruit and Dessert Wine,0,0,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4144,FY2017Q3,Wine,Portugal Wine,Portugal Fruit and Dessert Wine,2391,27,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4147,FY2017Q1,Wine,Portugal Wine,Portugal Red Wine,499127,37772,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4148,FY2017Q2,Wine,Portugal Wine,Portugal Red Wine,501507,37244,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4149,FY2017Q3,Wine,Portugal Wine,Portugal Red Wine,691436,50029,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4152,FY2017Q1,Wine,Portugal Wine,Portugal Rose Wine,207898,21568,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4153,FY2017Q2,Wine,Portugal Wine,Portugal Rose Wine,193472,19496,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4154,FY2017Q3,Wine,Portugal Wine,Portugal Rose Wine,174155,17673,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4157,FY2017Q1,Wine,Portugal Wine,Portugal Sparkling Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4158,FY2017Q2,Wine,Portugal Wine,Portugal Sparkling Wine,880,45,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4159,FY2017Q3,Wine,Portugal Wine,Portugal Sparkling Wine,4194,171,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4162,FY2017Q1,Wine,Portugal Wine,Portugal White Wine,534439,45598,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4163,FY2017Q2,Wine,Portugal Wine,Portugal White Wine,588401,57142,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4164,FY2017Q3,Wine,Portugal Wine,Portugal White Wine,311020,28500,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4167,FY2017Q1,Wine,Sake,Japan Sake,954081,33239,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4168,FY2017Q2,Wine,Sake,Japan Sake,1005367,34755,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4169,FY2017Q3,Wine,Sake,Japan Sake,1061818,35173,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4172,FY2017Q1,Wine,Sake,Other Country Sake,72885,3046,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4173,FY2017Q2,Wine,Sake,Other Country Sake,81312,3229,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4174,FY2017Q3,Wine,Sake,Other Country Sake,72990,3160,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4177,FY2017Q1,Wine,Sake,USA Sake,656747,77599,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4178,FY2017Q2,Wine,Sake,USA Sake,667615,78890,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4179,FY2017Q3,Wine,Sake,USA Sake,800892,92174,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4182,FY2017Q1,Wine,South Africa Wine,South Africa Fruit and Dessert Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4183,FY2017Q2,Wine,South Africa Wine,South Africa Fruit and Dessert Wine,0,0,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4184,FY2017Q3,Wine,South Africa Wine,South Africa Fruit and Dessert Wine,0,0,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4187,FY2017Q1,Wine,South Africa Wine,South Africa Red Wine,1467646,115736,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4188,FY2017Q2,Wine,South Africa Wine,South Africa Red Wine,1473194,125054,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4189,FY2017Q3,Wine,South Africa Wine,South Africa Red Wine,1774436,157690,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4192,FY2017Q1,Wine,South Africa Wine,South Africa Rose Wine,30560,2386,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4193,FY2017Q2,Wine,South Africa Wine,South Africa Rose Wine,555,36,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4194,FY2017Q3,Wine,South Africa Wine,South Africa Rose Wine,306,18,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4197,FY2017Q1,Wine,South Africa Wine,South Africa Sparkling Wine,46628,3256,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4198,FY2017Q2,Wine,South Africa Wine,South Africa Sparkling Wine,81545,6557,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4199,FY2017Q3,Wine,South Africa Wine,South Africa Sparkling Wine,69353,5727,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4202,FY2017Q1,Wine,South Africa Wine,South Africa White Wine,1292286,124402,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4203,FY2017Q2,Wine,South Africa Wine,South Africa White Wine,1146564,111524,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4204,FY2017Q3,Wine,South Africa Wine,South Africa White Wine,1013263,96928,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4207,FY2017Q1,Wine,Spain Wine,Spain Fruit and Dessert Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4208,FY2017Q2,Wine,Spain Wine,Spain Fruit and Dessert Wine,0,0,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4209,FY2017Q3,Wine,Spain Wine,Spain Fruit and Dessert Wine,0,0,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4212,FY2017Q1,Wine,Spain Wine,Spain Red Wine,4277468,300601,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4213,FY2017Q2,Wine,Spain Wine,Spain Red Wine,4629870,344427,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4214,FY2017Q3,Wine,Spain Wine,Spain Red Wine,5822584,435399,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4217,FY2017Q1,Wine,Spain Wine,Spain Rose Wine,151289,12365,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4218,FY2017Q2,Wine,Spain Wine,Spain Rose Wine,150297,11636,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4219,FY2017Q3,Wine,Spain Wine,Spain Rose Wine,56023,4436,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4222,FY2017Q1,Wine,Spain Wine,Spain Sparkling Wine,1038362,63701,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4223,FY2017Q2,Wine,Spain Wine,Spain Sparkling Wine,1068515,65324,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4224,FY2017Q3,Wine,Spain Wine,Spain Sparkling Wine,2118353,136854,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4227,FY2017Q1,Wine,Spain Wine,Spain White Wine,332865,22516,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4228,FY2017Q2,Wine,Spain Wine,Spain White Wine,403755,32653,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4229,FY2017Q3,Wine,Spain Wine,Spain White Wine,374055,34487,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4232,FY2017Q1,Wine,USA Wine,USA Fruit and Dessert Wine,7070,754,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4233,FY2017Q2,Wine,USA Wine,USA Fruit and Dessert Wine,7113,451,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4234,FY2017Q3,Wine,USA Wine,USA Fruit and Dessert Wine,4428,225,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4237,FY2017Q1,Wine,USA Wine,USA Red Wine,20053888,1102856,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4238,FY2017Q2,Wine,USA Wine,USA Red Wine,20687636,1133269,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4239,FY2017Q3,Wine,USA Wine,USA Red Wine,30137439,1614013,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4242,FY2017Q1,Wine,USA Wine,USA Rose Wine,1093363,138332,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4243,FY2017Q2,Wine,USA Wine,USA Rose Wine,1061270,130124,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4244,FY2017Q3,Wine,USA Wine,USA Rose Wine,1016740,125333,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4247,FY2017Q1,Wine,USA Wine,USA Sparkling Wine,379270,24628,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4248,FY2017Q2,Wine,USA Wine,USA Sparkling Wine,405237,26371,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4249,FY2017Q3,Wine,USA Wine,USA Sparkling Wine,632730,41212,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4252,FY2017Q1,Wine,USA Wine,USA White Wine,7227884,544248,2017,Q1,06-30,2016-06-03,2016,summer,2016-06-01
4253,FY2017Q2,Wine,USA Wine,USA White Wine,7594518,550162,2017,Q2,09-30,2016-09-30,2016,summer,2016-09-01
4254,FY2017Q3,Wine,USA Wine,USA White Wine,7512000,549759,2017,Q3,12-31,2016-12-31,2016,winter,2016-12-01
4257,FY2017Q4,Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,117899989,34644879,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4262,FY2017Q4,Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,23322538,5291326,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4267,FY2017Q4,Beer,Domestic - BC Beer,Domestic - BC Regional Beer,28950620,8058635,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4272,FY2017Q4,Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,9485356,2679738,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4277,FY2017Q4,Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,198394,28916,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4282,FY2017Q4,Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,2016810,548832,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4287,FY2017Q4,Beer,Import Beer,Asia And South Pacific Beer,1536704,314794,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4292,FY2017Q4,Beer,Import Beer,Europe Beer,23253426,5161177,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4297,FY2017Q4,Beer,Import Beer,Mexico And Caribbean Beer,7183259,1360640,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4302,FY2017Q4,Beer,Import Beer,Other Country Beer,47385,10267,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4307,FY2017Q4,Beer,Import Beer,USA Beer,9871585,2312126,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4312,FY2017Q4,Refresh Bev,Cider,Domestic Cider,10519700,2807599,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4317,FY2017Q4,Refresh Bev,Cider,Import Cider,3825431,797937,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4322,FY2017Q4,Refresh Bev,Coolers,Malt-Based Coolers,1954444,432956,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4327,FY2017Q4,Refresh Bev,Coolers,Spirit Coolers,13294681,2990169,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4332,FY2017Q4,Refresh Bev,Coolers,Wine/Fruit Coolers,548740,106142,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4337,FY2017Q4,Spirits,Asian Spirits,China Spirits,973668,11251,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4342,FY2017Q4,Spirits,Asian Spirits,Korea Spirits,718858,40588,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4347,FY2017Q4,Spirits,Asian Spirits,Other Country Asian Spirits,70422,1851,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4352,FY2017Q4,Spirits,Gin,Dry Gin,7568343,282694,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4357,FY2017Q4,Spirits,Gin,Flavoured Gin,182726,6125,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4362,FY2017Q4,Spirits,Gin,Other Gin,177191,4148,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4367,FY2017Q4,Spirits,Grape and Fruit Brandy,Armagnac,66591,545,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4372,FY2017Q4,Spirits,Grape and Fruit Brandy,Brandy,2158758,90208,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4377,FY2017Q4,Spirits,Grape and Fruit Brandy,Cognac,2408512,17854,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4382,FY2017Q4,Spirits,Grape and Fruit Brandy,Eau de Vie,255525,5797,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4387,FY2017Q4,Spirits,Grape and Fruit Brandy,Grappa And Marc,60448,1138,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4392,FY2017Q4,Spirits,Grape and Fruit Brandy,Pisco,69685,1750,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4397,FY2017Q4,Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,6021034,212337,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4402,FY2017Q4,Spirits,Liqueurs,Coffee And Cocoa Liqueurs,1109666,46638,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4407,FY2017Q4,Spirits,Liqueurs,Cream/Dairy Liqueurs,4653619,193767,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4412,FY2017Q4,Spirits,Liqueurs,Fruit Liqueurs,3065214,114699,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4417,FY2017Q4,Spirits,Liqueurs,Nut Liqueurs,974798,38950,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4422,FY2017Q4,Spirits,Liqueurs,Other Liqueurs,497862,19766,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
4427,FY2017Q4,Spirits,Liqueurs,Whiskey Liqueurs,1259828,41770,2017,Q4,03-31,2017-03-31,2017,winter,2017-03-01
